MUSTERI_ARIZA	ALTYAPI	SANTRAL_MESAFESI	ATTENUATION_DOWN	NOISE_MARGIN_UP	HIZMET_KALITESI
0	1	909	20	11	0,562
0	1	617	25	9	0,75
0	1	1400	26	12	0,641
0	1	1282	28	8	0,37
0	2	177	7	23	1
0	1	851	19	16	0,5
0	1	877	17	13	0,625
0	2	143	11	16	0,527
0	2	239	2	10	0,754
0	1	985	31	12	1
0	1	358	11	14	1
0	1	466	18	16	1
0	2	207	3	33	1
0	1	708	16	13	0,99
0	1	859	19	19	0,911
0	2	642	22	8	1
0	2	290	5	10	1
0	2	214	6	28	0,525
0	2	144	1	13	0,584
0	1	977	21	19	0,75
0	2	313	8	8	1
0	2	214	7	11	1
0	2	180	9	10	0,732
0	2	815	14	11	0,87
0	2	318	9	14	1
0	2	650	14	14	0,731
0	2	346	6	28	1
0	1	567	14	12	1
0	1	1118	18	18	0,966
0	2	312	8	17	1
0	2	65	3	16	1
0	1	165	8	23	1
0	1	1167	25	18	0,833
0	2	643	14	17	1
0	2	459	24	8	0,278
0	1	573	16	9	0,495
0	1	569	13	20	0,75
0	1	976	24	8	0,797
0	1	708	16	5	0,875
0	1	1267	29	8	0,896
0	1	1147	19	20	1
0	1	1356	24	13	1
1	1	419	20	20	1
0	2	142	5	25	1
0	3	5	3	30	1
0	2	344	8	28	1
0	1	620	19	16	0,58
0	2	499	23	8	0,633
0	1	803	15	12	0,969
0	1	873	17	9	0,741
0	2	180	9	14	1
0	1	963	23	10	0,63
1	1	593	23	8	0,897
0	2	62	6	33	1
0	1	569	20	8	0,588
0	1	949	18	9	0,748
0	3	7	5	31	1
0	2	988	18	18	0,625
0	1	473	13	20	1
0	2	123	4	29	1
0	3	49	2	32	1
0	2	481	13	20	1
0	2	186	8	11	0,999
0	1	495	21	9	0,999
0	1	817	18	10	1
0	2	181	5	28	1
1	2	158	22	8	0,743
0	2	740	17	8	1
0	2	247	7	19	1
0	1	1176	24	15	1
0	1	1138	22	17	1
0	1	949	19	8	0,763
1	3	123	4	25	1
0	1	554	20	11	0,999
0	1	707	17	12	1
0	2	152	5	30	1
0	1	1059	24	8	0,72
0	2	794	19	9	0,75
0	1	952	16	21	0,957
0	2	245	11	27	1
0	1	1029	21	12	0,862
1	2	59	5	25	1
0	2	78	9	37	1
0	1	587	15	10	1
0	1	620	13	14	1
0	1	1174	22	17	0,75
0	1	1186	21	17	0,75
0	2	150	13	18	1
0	1	873	21	8	0,581
0	1	1134	23	16	1
0	2	468	5	8	1
0	3	47	12	13	1
1	1	1333	24	19	0,625
0	2	305	9	10	1
0	1	941	24	7	0,75
0	1	1356	24	19	0,699
0	1	1186	21	19	0,866
0	1	531	22	8	0,781
0	1	364	30	8	0,75
0	1	556	19	8	0,64
0	2	382	3	13	1
0	2	563	13	8	0,635
0	2	435	13	15	0,999
0	2	759	15	13	0,848
0	2	83	2	30	1
0	1	958	18	13	0,901
0	1	708	21	8	0,781
0	1	1122	20	20	1
0	1	912	19	12	0,571
0	1	916	14	10	0,874
1	2	88	10	20	1
0	1	405	15	15	1
1	2	324	32	8	0,094
0	3	5	10	31	1
0	1	601	13	21	0,872
0	1	918	20	20	0,875
0	2	246	7	30	1
0	1	252	13	19	1
0	2	108	0	33	1
0	2	341	7	14	1
0	2	294	11	9	1
0	2	269	3	29	0,986
0	2	327	4	14	1
0	2	223	10	14	1
0	1	442	18	17	1
0	1	679	19	8	0,425
0	2	720	13	27	0,625
0	1	1164	24	20	0,922
0	3	5	4	16	0,806
1	2	59	11	14	0,422
0	2	335	12	17	0,984
0	1	687	18	12	1
0	2	177	7	22	1
0	2	739	17	10	1
1	1	1347	21	19	0,75
0	2	348	13	12	1
0	2	10	27	9	1
0	2	174	6	24	1
0	2	55	6	21	1
0	2	177	10	24	1
0	1	958	22	13	1
0	2	325	16	11	0,926
0	2	467	11	18	1
0	1	318	6	14	1
0	2	410	11	19	0,75
0	2	147	8	23	1
0	2	449	8	20	0,713
0	1	953	22	19	0,875
0	2	431	13	13	1
0	2	312	18	8	0,984
0	1	1386	25	12	0,718
0	2	541	13	11	1
0	2	122	10	18	1
0	1	302	6	14	1
0	1	647	13	17	0,306
0	1	642	22	9	1
0	1	324	14	8	1
0	1	1043	21	11	1
0	2	212	17	31	1
0	2	117	4	28	1
0	1	903	21	21	0,5
0	3	2	11	14	0,718
0	1	1051	23	17	0,5
0	2	186	8	15	1
0	2	149	8	17	1
0	2	362	12	16	1
0	1	710	18	20	1
0	1	924	21	13	0,853
0	2	58	2	30	1
0	2	145	22	16	0,999
0	1	1055	20	12	0,709
0	1	875	20	19	0,747
0	1	978	15	12	0,863
0	2	135	9	19	1
0	2	406	21	9	0,639
0	1	1268	25	10	1
0	1	1057	19	20	0,875
0	2	556	20	8	1
0	1	639	13	17	0,997
0	1	460	19	8	0,599
0	2	420	14	14	0,998
0	2	827	16	20	0,75
0	3	39	18	19	0,875
0	2	430	27	8	0,341
0	2	291	24	7	0,15
0	2	30	4	14	1
0	1	1096	28	14	0,571
0	2	30	2	30	1
0	1	779	19	15	0,833
0	2	1110	14	19	0,513
0	2	900	19	20	0,75
1	3	0	1	33	1
0	2	580	2	21	1
0	3	5	5	35	1
0	2	141	14	8	0,95
0	1	1371	24	20	0,667
0	2	52	3	30	0,999
0	2	160	8	18	1
0	1	148	9	23	0,999
0	2	124	5	27	1
0	3	2	10	20	1
0	1	878	20	9	0,96
0	1	1319	25	21	0,75
1	2	716	26	8	0,481
0	2	614	18	7	0,822
0	2	52	12	12	1
0	1	823	16	15	1
0	1	576	14	20	1
0	1	827	36	7	0,128
0	1	578	11	8	1
0	2	77	19	31	0,75
0	1	619	14	20	0,625
0	1	474	18	18	1
0	1	860	20	28	0,75
0	2	276	12	15	1
0	1	446	9	12	1
0	1	909	17	16	0,738
0	2	55	7	18	0,976
0	1	247	3	17	0,75
0	2	378	3	15	1
0	1	405	16	15	0,743
0	2	249	11	15	1
1	2	64	15	15	1
0	1	1178	23	8	0,156
0	1	404	9	15	1
0	2	642	21	5	0,75
0	3	6	4	34	1
0	2	553	14	13	1
0	1	418	15	16	0,749
0	1	875	20	11	1
0	1	378	13	14	0,25
0	1	429	10	14	1
0	1	447	13	12	0,996
0	1	882	24	3	0,75
0	3	5	1	35	1
0	2	67	9	19	1
0	2	71	10	25	1
0	3	10	34	21	0,717
0	3	7	0	33	1
0	2	243	11	17	1
0	1	520	19	11	1
0	2	283	14	19	1
0	1	709	36	18	0,667
0	1	981	20	14	1
0	2	620	17	9	1
0	1	961	19	20	1
0	1	874	14	19	0,938
0	1	924	26	9	0,765
0	1	472	17	11	1
0	1	447	8	18	0,902
0	1	935	16	11	1
0	2	628	18	8	0,862
0	1	872	17	19	0,875
0	2	63	11	10	1
0	2	267	8	27	1
0	2	601	6	12	1
0	1	597	13	18	0,689
0	2	499	9	27	1
0	2	988	18	21	0,75
0	1	480	20	19	1
0	1	726	18	12	0,962
0	2	130	1	12	1
0	1	1147	21	14	0,939
0	2	518	34	16	0,5
0	2	264	11	31	1
0	2	185	9	10	0,906
0	1	973	19	16	0,882
0	1	957	18	18	0,75
0	2	448	4	21	0,75
0	1	561	11	14	1
0	1	877	1	9	0,333
0	3	2	6	17	0,828
0	1	1043	17	12	0,91
0	1	983	15	13	0,891
0	2	28	6	17	1
0	2	128	12	29	0,428
0	2	79	10	22	1
0	1	1165	22	12	0,907
0	1	815	15	13	0,831
0	2	469	14	18	1
0	1	650	21	8	0,999
0	2	234	12	13	0,894
0	1	828	23	14	0,625
0	2	151	20	10	0,8
0	1	1184	23	12	1
0	2	128	6	30	1
0	2	724	29	8	0,147
0	1	1029	19	18	0,625
0	3	5	5	18	0,734
0	1	915	19	8	0,675
0	2	341	11	26	1
0	2	288	9	17	0,984
0	2	116	4	30	0,999
0	2	327	11	13	1
0	2	127	5	22	1
0	1	1475	25	14	0,88
0	2	327	13	20	0,75
0	2	227	9	18	1
0	1	1334	25	18	0,75
0	2	131	10	21	1
0	1	472	20	8	1
0	1	605	14	19	1
0	1	620	13	21	1
0	2	588	11	15	0,75
0	2	248	22	12	0,999
0	2	319	7	12	0,936
0	2	66	1	9	1
1	2	351	9	24	1
0	2	386	9	13	1
0	1	832	23	8	0,305
0	2	646	19	14	0,955
0	2	373	10	22	1
0	2	443	10	17	1
0	1	1034	19	15	1
0	1	929	32	10	0,709
0	2	211	3	30	1
0	2	987	20	14	0,836
0	1	981	22	14	1
0	3	5	5	31	1
0	3	7	2	31	1
0	2	602	15	8	1
0	3	7	3	25	0,804
0	2	511	15	14	1
0	1	1094	22	22	0,679
0	1	844	24	19	0,5
0	2	351	8	26	0,754
0	3	3	2	35	1
0	2	184	16	15	1
0	2	150	13	14	1
0	2	212	14	9	1
0	1	1101	21	10	0,847
0	1	379	11	13	1
0	2	441	11	8	1
0	1	497	16	10	1
0	1	787	19	17	0,5
0	2	283	10	14	1
0	2	230	0	8	1
0	1	543	19	7	0,659
0	2	377	9	18	0,997
0	1	672	23	10	0,614
0	1	576	19	9	1
0	3	6	2	23	0,908
0	1	408	14	17	1
0	2	118	7	23	0,01
0	1	541	18	14	1
0	1	1273	23	12	1
0	2	229	10	29	1
0	2	329	15	15	1
0	1	461	9	13	1
0	2	104	5	18	1
0	1	1086	25	17	1
0	1	272	31	19	1
0	1	527	23	8	0,559
0	2	198	8	15	0,838
0	2	124	23	11	0,523
0	1	425	18	21	1
0	2	124	3	20	1
0	2	855	13	21	0,649
0	1	547	13	14	1
0	2	65	6	30	0,999
0	1	384	10	20	1
0	1	378	14	29	1
0	1	642	16	18	1
0	2	130	16	17	0,999
0	3	41	8	15	1
0	2	125	8	11	1
0	1	1030	16	15	0,599
0	1	618	19	8	1
0	1	1200	21	11	0,809
0	1	1101	24	8	0,883
0	1	1168	22	14	1
0	2	354	9	19	1
0	1	543	12	13	1
0	2	541	11	16	0,831
0	2	142	12	8	1
0	2	175	13	17	1
0	2	207	7	31	1
0	1	787	20	8	0,354
0	2	283	17	8	1
0	1	1209	23	20	0,97
0	3	5	1	25	0,89
0	1	860	17	19	0,74
0	2	563	14	17	1
0	2	175	7	16	1
0	2	245	7	26	1
0	2	252	9	16	1
1	2	98	10	10	0,698
0	1	364	18	13	1
0	2	226	9	23	1
1	2	132	16	8	1
1	2	586	11	30	1
0	1	831	19	9	0,796
0	3	4	37	8	0,421
0	1	1059	29	8	0,831
0	2	647	22	14	0,456
0	1	295	6	17	1
0	1	690	21	19	1
0	2	335	19	8	0,688
0	2	664	17	7	1
0	2	932	17	20	0,75
0	3	41	8	18	1
0	1	510	15	17	0,922
0	1	981	22	17	0,667
0	2	182	22	11	0,927
0	3	47	12	25	0,887
0	2	379	14	17	1
0	2	190	9	20	1
0	2	655	17	20	0,975
0	3	10	1	31	1
1	1	932	20	19	0,25
0	2	48	5	23	1
0	2	118	3	30	1
0	1	474	10	13	1
0	1	313	17	17	1
0	2	357	12	12	0,693
0	1	620	22	13	0,97
1	1	456	17	17	0,981
0	1	373	17	13	1
0	2	589	14	8	0,75
0	2	122	6	16	1
0	1	569	12	15	1
0	2	408	11	20	1
0	2	1017	18	15	0,985
0	2	681	20	7	0,514
0	2	227	12	30	1
0	2	112	4	35	1
0	2	110	11	16	0,553
0	2	288	5	28	1
0	2	403	13	11	1
0	2	199	6	21	1
0	2	70	5	25	1
0	2	394	16	9	0,214
0	2	50	6	27	1
0	1	786	22	8	0,748
0	2	463	13	22	1
0	2	307	9	14	0,759
0	2	363	13	28	1
1	2	66	11	22	1
0	2	25	32	10	0,058
1	2	44	11	18	0,806
0	1	991	16	13	1
0	2	1011	20	17	0,667
0	1	957	18	11	1
0	2	70	4	16	1
0	2	992	19	20	0,875
0	2	632	17	8	1
0	1	1057	22	8	0,442
0	1	875	21	8	0,999
0	2	266	9	17	1
0	2	759	3	16	1
0	2	233	7	23	1
0	1	1173	30	9	0,522
0	2	143	6	29	1
0	3	4	2	10	0,978
0	2	117	8	30	1
0	1	1461	21	19	0,499
0	1	1362	23	21	1
0	2	980	22	10	0,862
0	2	541	16	16	0,999
0	1	909	18	19	0,75
0	1	417	11	16	0,75
0	1	954	20	15	0,791
0	1	403	19	10	1
0	2	245	11	25	1
0	1	1004	22	13	0,788
0	1	1240	25	13	1
0	2	1107	12	12	1
0	2	267	7	21	1
0	2	1071	19	20	0,984
0	1	1356	24	11	1
0	1	1289	17	18	0,667
0	3	5	2	31	1
0	1	460	8	21	1
0	1	466	14	14	1
0	2	405	2	9	1
0	2	591	19	8	0,701
1	1	395	21	8	0,747
0	3	5	4	28	1
0	2	298	11	17	1
0	2	240	5	18	1
0	1	1380	37	6	1
0	2	347	12	10	1
0	2	149	4	26	1
0	1	494	12	20	0,75
0	2	234	15	5	1
0	3	6	3	31	1
0	1	972	18	19	1
0	2	515	13	15	1
0	2	723	16	11	1
0	2	289	10	15	0,757
0	3	6	14	22	1
0	2	729	20	8	1
0	1	906	17	16	0,75
0	1	417	21	10	1
0	1	772	17	11	1
0	1	1448	23	17	0,625
0	2	130	37	10	0,373
0	2	185	8	14	1
0	1	1043	21	13	0,843
0	2	875	16	22	1
0	2	312	12	21	1
0	2	129	3	16	1
0	1	261	17	18	1
0	1	1101	22	12	1
0	2	576	6	7	0,763
0	1	932	17	21	1
0	2	495	15	11	1
0	2	309	17	8	0,999
0	2	249	9	15	1
0	2	553	15	18	1
0	1	304	16	13	0,222
0	1	1316	26	13	1
0	2	708	25	7	0,851
0	1	674	15	20	0,875
0	1	799	15	12	1
0	1	1108	22	19	0,844
0	1	1229	23	15	0,891
0	3	10	1	24	1
0	3	5	35	16	1
0	1	1270	22	13	0,75
1	1	789	17	13	0,47
0	1	980	19	12	1
0	1	519	18	15	1
0	1	1159	23	18	0,74
0	2	282	7	26	1
0	3	28	2	33	1
1	2	120	7	32	1
0	1	511	5	8	0,368
0	2	755	12	21	0,564
0	2	369	11	19	1
0	1	947	26	8	1
0	3	5	1	24	1
0	2	663	16	7	1
0	2	154	15	8	0,674
0	2	105	3	13	1
0	2	325	12	15	0,918
0	1	1065	33	15	1
0	1	1073	19	9	1
0	2	195	17	8	0,802
0	1	1174	25	12	1
0	3	24	5	21	1
0	1	1484	27	8	1
0	2	245	7	20	0,999
0	1	1140	22	19	0,833
0	1	460	16	14	1
0	1	798	16	9	1
0	1	295	11	20	1
0	1	1200	22	13	0,786
0	1	981	23	12	0,947
0	1	546	15	21	1
0	1	526	14	17	1
0	2	156	5	16	1
0	1	605	15	12	1
0	1	925	21	20	0,667
0	1	647	15	10	0,75
0	1	1280	23	19	0,75
0	2	52	3	21	1
0	1	888	22	7	0,332
0	1	1002	18	17	0,875
0	1	364	20	11	0,999
0	2	1122	21	18	0,5
0	1	499	10	8	0,806
0	2	573	19	8	1
0	1	1177	26	8	0,858
0	2	369	10	17	1
0	1	1043	19	8	0,779
0	1	1178	24	12	0,762
0	3	4	1	31	1
0	2	95	11	30	1
0	1	926	17	11	0,92
0	3	10	39	13	0,391
0	2	189	8	24	1
0	2	200	6	19	1
0	2	691	23	6	1
0	1	413	19	11	1
0	2	168	4	23	0,979
0	1	1137	24	23	0,625
0	1	818	24	18	0,888
0	1	700	22	8	0,988
0	2	580	23	8	0,999
0	2	1000	4	7	1
0	2	253	11	21	1
0	1	1261	38	21	0,562
0	1	587	14	13	1
0	1	1232	22	20	0,667
0	1	534	19	14	1
0	2	234	9	17	1
0	2	499	16	12	1
0	2	270	10	31	1
1	2	956	22	12	1
0	1	421	19	8	0,759
0	3	7	1	31	1
0	1	386	12	13	1
0	1	684	19	10	0,791
0	3	6	2	31	1
1	2	276	4	17	1
0	2	358	13	7	0,883
0	1	906	18	16	0,75
0	1	1309	26	18	0,716
0	2	236	14	21	1
0	1	997	17	20	0,75
0	1	543	21	16	0,855
0	1	1030	38	11	0,764
0	2	390	12	14	1
0	1	475	27	9	0,81
0	1	417	22	8	0,763
0	1	287	7	14	1
0	1	1268	23	16	0,833
0	1	845	17	12	0,792
0	1	930	21	20	1
0	1	428	19	10	0,778
0	1	505	18	7	1
0	2	117	12	21	1
1	3	37	1	32	1
0	1	79	4	18	1
0	2	755	9	16	0,941
0	1	1140	24	8	0,405
0	3	6	4	31	1
0	2	71	10	18	1
0	2	146	10	23	1
0	2	507	13	22	1
0	1	1159	21	13	0,786
0	1	442	9	12	0,987
0	2	1256	14	15	1
0	2	146	1	37	1
0	1	647	12	19	0,935
0	1	936	19	13	0,959
0	1	920	19	8	0,844
0	2	130	7	29	1
0	3	7	2	28	1
0	2	459	15	9	1
0	1	1200	22	19	0,625
1	2	693	13	12	1
0	2	110	4	16	1
0	2	175	10	24	0,999
0	2	516	10	26	0,933
0	1	936	28	18	0,847
0	2	767	22	8	0,999
1	2	262	7	24	0,75
0	2	563	14	13	1
0	2	210	9	16	0,989
0	2	600	12	14	0,676
0	2	1071	16	18	0,86
0	2	516	15	16	1
0	1	1396	22	13	1
0	1	1018	21	9	0,747
0	2	29	2	30	1
0	2	459	15	18	1
0	1	432	13	12	0,837
0	3	5	1	32	1
0	1	1145	19	17	0,75
0	1	998	18	13	0,743
0	2	200	7	26	1
0	2	29	7	30	1
0	1	364	16	14	1
0	1	1282	23	20	1
0	1	463	13	14	1
0	2	100	8	8	1
0	3	10	5	31	1
0	2	723	11	17	0,875
0	2	640	12	14	0,424
0	1	802	18	13	0,825
0	2	815	17	12	0,88
0	2	103	6	15	0,999
0	1	554	16	17	1
0	1	520	18	14	1
0	2	658	13	12	0,806
0	1	1447	20	17	0,496
0	2	186	13	8	1
0	1	700	35	8	1
0	1	1219	21	14	1
0	1	295	13	17	1
0	3	7	2	29	1
0	2	240	8	30	0,999
0	1	866	13	8	0,514
0	2	759	18	8	0,999
0	1	726	19	9	0,56
1	1	933	19	12	1
0	1	845	19	18	0,928
0	1	985	20	5	0,93
0	1	1047	20	18	1
0	2	110	3	11	1
0	1	1203	21	11	1
0	2	541	15	18	1
0	1	1059	20	11	0,741
0	1	408	7	10	0,929
0	2	445	12	9	1
0	2	385	6	9	1
0	1	1249	27	11	1
0	1	904	19	15	0,5
0	2	724	19	8	0,91
0	1	1043	18	18	0,997
0	3	28	4	29	1
0	1	371	19	14	0,892
0	1	1061	23	17	0,75
0	1	596	19	10	1
0	2	348	11	16	1
0	2	185	18	16	0,834
0	1	1481	24	16	0,944
0	1	883	29	19	0,75
0	1	1118	21	13	0,862
0	1	1304	32	13	0,533
0	1	596	16	21	0,75
0	2	129	12	21	1
0	1	1144	22	9	0,86
0	1	1176	36	18	0,75
0	1	454	12	4	1
0	2	395	22	18	1
0	1	997	18	13	0,911
0	2	272	10	12	1
0	2	925	30	8	0,634
0	1	404	5	21	1
0	1	1369	22	18	0,833
0	1	875	20	11	0,804
0	2	152	4	30	1
0	1	613	19	12	0,403
0	1	844	16	10	0,827
0	1	777	17	16	0,75
0	2	238	8	23	1
1	1	1587	25	21	1
0	1	959	17	20	0,75
0	2	489	15	19	0,938
0	2	111	4	26	1
0	1	709	32	8	0,621
0	2	647	19	11	0,877
0	2	358	18	20	0,991
0	2	55	8	11	0,963
0	3	6	4	31	1
0	2	738	18	11	1
0	1	1101	23	18	0,852
0	2	184	6	13	0,908
0	1	874	15	21	0,916
0	1	952	16	13	0,917
0	1	562	12	14	1
0	2	70	4	10	0,794
0	1	1165	20	13	1
0	2	485	7	8	0,853
0	2	234	3	12	0,879
0	2	120	1	24	1
0	1	1065	28	18	0,551
0	2	34	2	31	1
0	1	1117	28	10	0,341
0	2	283	2	12	0,934
0	1	985	18	12	0,804
0	1	948	19	9	1
0	1	1154	22	14	1
0	1	554	19	8	0,85
0	1	401	13	8	1
0	2	130	7	13	1
0	1	998	24	11	0,882
0	2	267	7	30	1
0	3	4	3	31	1
0	2	329	21	11	0,996
0	2	198	2	18	1
0	1	486	19	9	1
0	1	758	20	17	0,875
0	1	447	5	21	1
0	1	1203	20	21	0,871
0	1	871	15	14	0,937
0	1	1145	18	12	1
0	3	24	7	20	0,913
0	2	30	3	31	1
0	1	587	15	8	0,295
0	2	185	8	24	1
0	2	117	5	27	1
0	2	747	20	9	1
0	1	859	18	12	0,939
0	1	817	16	13	0,75
0	2	248	8	9	1
0	2	245	3	18	1
0	2	326	11	10	1
0	2	447	13	13	1
0	3	4	5	27	1
0	2	987	19	14	0,993
0	2	270	9	21	1
0	1	1200	26	12	0,717
0	2	64	7	28	0,86
0	2	70	4	11	1
0	2	214	6	22	1
0	2	916	20	13	0,875
0	1	778	16	11	0,979
0	1	690	21	11	1
0	2	150	4	12	1
0	2	30	6	26	1
0	1	1192	28	8	0,91
0	2	140	19	20	1
0	1	869	19	13	1
1	2	467	5	13	1
0	2	264	11	18	0,875
0	2	70	6	21	1
0	1	1336	27	10	1
0	3	6	5	31	1
0	2	95	6	30	1
0	1	882	19	11	1
0	2	797	18	13	1
0	2	541	15	16	1
0	1	1115	19	10	1
0	1	1044	25	18	0,756
0	1	924	22	19	1
0	2	247	9	23	1
0	2	176	11	23	0,93
0	1	553	9	13	0,496
0	2	116	11	22	1
0	1	916	17	17	1
0	1	1242	26	7	0,86
0	2	655	19	18	0,846
0	2	198	10	14	1
0	1	649	15	21	1
0	1	1132	19	19	0,75
0	1	687	21	8	1
0	2	70	7	22	0,73
0	1	1031	17	18	0,75
0	3	7	5	33	1
1	2	680	5	12	1
0	1	929	16	21	0,875
0	1	845	20	16	0,5
0	2	399	6	18	1
0	2	476	25	4	1
0	2	781	14	27	0,75
0	2	270	8	17	1
0	2	367	9	28	1
0	1	446	16	20	1
0	1	1262	22	20	1
0	2	110	6	17	1
0	1	1065	19	12	0,812
0	2	181	3	30	1
0	1	515	24	7	0,75
0	2	280	4	11	0,926
0	2	564	8	16	0,75
0	3	45	5	21	1
0	2	140	2	14	1
0	2	240	9	21	1
0	2	449	7	26	1
0	1	1068	22	12	1
0	1	1042	19	11	0,731
0	2	751	12	8	0,905
0	2	147	3	26	1
0	1	864	16	18	1
0	1	675	14	15	1
0	2	992	19	20	0,875
0	3	5	1	27	1
0	2	400	18	8	1
0	1	1043	21	8	0,413
0	2	414	12	15	1
0	1	939	17	20	0,81
0	2	757	19	8	1
0	2	256	7	20	1
0	1	881	15	19	0,777
0	1	880	18	8	1
0	2	258	7	16	1
0	2	102	11	30	1
0	3	6	3	24	1
0	1	1067	20	14	1
0	1	1167	25	9	1
0	2	277	9	19	1
0	1	1068	22	18	0,6
0	1	1174	21	8	0,791
0	1	1014	26	12	0,44
0	1	754	16	14	1
0	2	588	15	9	0,964
0	1	443	6	21	1
0	2	668	15	12	0,823
0	3	10	2	27	1
0	1	1173	20	20	0,831
0	1	1101	21	19	0,75
0	2	190	2	19	0,496
0	2	434	18	19	1
0	1	554	15	12	0,984
0	1	918	25	17	0,852
0	1	839	19	14	0,75
0	1	881	20	14	0,656
0	2	185	8	15	1
1	2	0	6	30	1
0	2	367	15	25	1
0	1	844	14	8	0,945
0	1	647	16	15	0,241
0	2	348	13	8	0,633
0	1	799	18	16	0,875
0	1	621	26	20	0,899
0	1	899	19	21	0,88
0	2	147	3	33	1
0	2	80	4	13	1
0	2	114	18	17	1
0	1	1488	24	17	0,667
0	2	120	2	33	1
0	2	788	15	20	0,987
0	2	291	6	30	1
0	1	959	19	20	0,75
0	1	875	17	13	0,87
0	2	375	6	31	1
0	1	258	22	7	0,304
0	2	296	9	26	1
0	2	434	14	20	1
0	1	1107	23	11	0,898
0	1	962	24	11	0,979
0	1	916	14	11	0,883
0	2	724	18	19	0,897
0	1	1416	28	16	0,927
0	1	871	24	8	0,333
0	2	1385	20	8	0,833
0	2	109	9	24	1
0	2	115	11	15	0,907
0	1	818	17	13	1
0	2	111	4	28	0,999
0	1	220	9	9	1
0	1	627	14	20	0,931
0	2	395	9	20	1
0	2	152	12	8	1
0	1	991	16	14	1
0	2	414	7	30	1
0	2	310	12	18	1
0	3	7	1	31	1
0	2	96	5	30	1
0	2	305	15	15	1
0	1	1200	19	11	1
0	2	124	3	29	1
0	1	1015	19	8	0,952
0	2	492	17	8	0,975
0	1	1194	20	20	0,75
0	1	918	24	8	0,238
0	1	1118	23	19	0,667
0	1	977	19	11	1
0	2	992	22	14	0,625
0	2	118	5	25	1
0	2	781	16	24	0,854
0	1	224	8	7	1
0	1	467	11	15	1
0	1	513	17	7	0,657
0	1	827	16	21	0,875
0	2	288	11	14	1
0	1	770	19	11	0,941
0	1	798	16	12	0,857
1	2	0	4	25	0,834
0	2	67	16	19	1
0	2	681	18	8	0,749
0	1	989	20	13	1
0	2	543	21	8	0,999
0	1	924	16	11	0,892
0	3	5	8	31	1
0	2	294	13	8	0,82
0	1	798	18	13	0,994
0	2	491	13	17	0,999
0	2	499	14	10	0,999
0	2	152	27	8	0,444
0	1	792	16	11	0,862
0	1	640	13	14	1
0	1	394	12	18	1
0	1	904	17	20	0,75
0	1	311	16	14	1
0	2	268	13	18	1
0	1	697	14	20	1
0	1	1134	23	18	0,75
0	2	247	14	23	1
0	1	422	5	17	0,75
0	1	1268	25	13	0,888
0	1	1270	22	13	1
0	1	957	18	10	1
0	2	341	11	14	1
1	1	613	7	18	0,667
0	1	1280	24	9	1
0	1	847	17	13	1
0	2	650	17	17	0,889
0	1	1171	19	11	0,716
0	1	626	13	12	1
0	2	478	17	22	1
0	1	1039	18	19	0,843
0	2	305	11	14	1
0	2	365	10	13	1
0	2	567	25	8	0,554
0	2	233	9	30	1
0	2	304	14	30	1
1	2	37	11	24	1
0	2	116	11	18	1
0	1	402	17	12	1
0	3	5	2	33	1
0	1	1194	21	11	1
0	2	75	3	28	1
0	1	531	23	8	0,993
0	2	521	12	26	0,867
0	1	860	20	11	0,857
0	1	912	16	20	0,75
1	2	54	13	8	1
0	1	1192	27	13	1
0	3	42	8	26	1
0	1	1304	24	19	0,5
0	1	929	19	11	1
0	2	987	31	19	0,479
0	2	936	19	22	0,875
0	1	364	5	21	0,75
0	1	1192	25	11	0,821
0	1	1070	26	12	0,883
0	3	5	2	31	1
0	1	411	9	17	0,801
0	3	5	1	32	1
0	1	929	26	9	0,78
0	2	123	7	26	1
0	2	292	8	24	1
0	2	219	13	10	0,965
0	1	947	21	14	1
0	3	6	4	31	1
0	1	430	19	8	0,955
0	2	332	17	10	1
0	1	932	17	18	0,75
0	2	178	9	15	1
0	1	1173	23	18	0,75
0	3	5	1	31	1
0	2	333	9	17	1
0	2	283	13	15	1
0	1	825	18	8	0,749
0	1	930	31	8	0,413
0	2	141	10	11	1
0	3	5	3	35	1
0	1	313	3	29	1
0	2	409	12	20	1
0	2	523	9	20	0,75
0	1	1137	23	14	0,833
0	1	372	18	10	0,719
0	1	997	19	8	1
0	3	45	5	15	1
0	1	1261	27	18	0,562
0	2	637	13	13	0,75
0	2	389	6	19	1
0	3	2	2	11	1
0	1	948	11	15	0,449
0	2	987	27	17	1
0	1	364	22	6	0,525
0	2	198	7	12	1
0	1	947	20	11	1
0	2	110	6	15	0,856
0	1	613	15	18	0,922
0	1	778	21	13	1
0	1	1268	25	12	1
0	1	844	26	19	0,733
0	1	1443	26	20	0,725
0	1	1034	18	15	0,75
0	2	189	12	18	0,999
0	1	822	20	12	0,936
0	1	217	7	14	1
0	3	5	3	29	1
0	1	700	12	20	0,146
0	2	470	17	11	1
0	2	313	4	15	0,994
0	1	770	14	21	1
0	1	675	22	13	1
0	1	1448	24	11	1
0	2	468	18	15	1
0	1	1100	24	9	0,486
0	2	875	2	14	1
0	2	146	15	22	1
0	1	1198	26	19	1
0	1	365	14	9	0,832
0	2	163	6	38	1
0	2	296	10	27	0,999
0	1	988	21	18	0,75
0	1	1030	27	13	0,625
1	2	74	9	28	1
0	1	1195	23	12	0,469
0	1	411	12	9	1
0	1	1449	25	19	0,75
0	2	103	12	23	1
0	2	724	30	9	0,336
0	1	873	23	16	0,887
